FileName, CommitSha
Workbooks\Sample\SecurityStatus_ARM.json,0d6a6f14ac4f8ce1e390e24cf2a33f48e54d3d1e
Detections\Sample\SigninBruteForce-AzurePortal.json,fc4b9306c396be4545f6d992ba4dbf56e7f79b76
Parsers\Sample\imAuthentication.json,b2332a6b428fdaab24847ed9fb54e0397c8350dc
Detections\Sample\ADAttacksPathways.json,3de49e59991e3d7b2ebab2f6b8e74945f1f27416
Parsers\Sample\ProcessEventMicrosoftMD4IoT.json,8329b6e35bf951b04c738b81867d4399b9584a19
Playbooks\Block_AADUser_Incident.json,8e77db6be0c4ff1591d1b89844496ec4de1428b1
Detections\Sample\CognniLowRiskGovernanceIncidents.json,fcc65d79870a5cbefb36410b9c9fc4c2bb39fd99
Hunting\Sample\AzureStorageUploadFromVPS.json,ba05fb70d4270e35369d5235e08fb17bf9b3fa3d
Hunting\Sample\Mail_redirect_via_ExO_transport_rule_hunting.json,bdcbffde58ebc172bbf6d75db7eeb3f4ba24d51e
Detections\Sample\AADHybridHealthADFSSuspApp.json,97bacdb00a86e4c16c596edba18fd14f360ddf61
Detections\Sample\Office_Uploaded_Executables.json,393b181d586821b8d80282e186cb3fc95c64c775
Detections\Sample\Wazuh-Large Number of Web errors from an IP.json,e1deed166b10aa23f3dc0eece452d1cee4a1192b
Detections\Sample\AWS_IngressEgressSecurityGroupChange.json,c8c791593c59270522ee7b2c15fc83ed3fb9fb3b
Hunting\Sample\sharepoint_downloads.json,09ff1e72f45d7b0c1d4950cdb1ce4b13ec6c8e6f
Detections\Sample\NonDCActiveDirectoryReplication.json,02a6a0b590ad8b39297f87aff8d64d178ef7f509
Detections\Sample\HostAADCorrelation.json,105a0c3a80be9860b80cc8fc476e56821347bfa2
Detections\Sample\Solorigate-VM-Network.json,9755e447b4b67a74c52cb6ee0151f3eb7d10f33a
Hunting\Sample\ADOVariableCreatedDeleted.json,f38e0b0a87400fadf050cc8de2586f756955231d
Detections\Sample\CERIUMOct292020IOCs.json,2d346f6a3b66757831bcee1d28f1a05e32a43b77
Detections\Sample\Threat Intel Matches to GitHub Audit Logs.json,9b687bdc1145b542f039ad1665687f9f78e61f15
Hunting\Sample\New_WindowsReservedFileNamesOnOfficeFileServices.json,51de30ce20aa61c3d92d476701962bcf51e9a818
Hunting\Sample\ADOBuildDeletedAfterPipelineMod.json,990c7f07b2a7609a95e4b1b751301cb9cefc1d69
Parsers\Sample\FileEventMicrosoftBlobStorage.json,be3f76f6aa52f7f07a1e7ca321d3cde7e3148331
Detections\Sample\ADFSDBNamedPipeConnection.json,008a0f0f25946b89733cdfe94dbc816b6cdceeed
Hunting\Sample\NishangReverseTCPShellBase64.json,7b840274215c61045b32d859040df4cf36ea0cf0
Detections\Sample\StrontiumCredHarvesting.json,d90622fea05aac2717a26a7e410d0131993dbc96
Hunting\Sample\PaloAlto-HighRiskPorts.json,b91202e59f699bf1af0032b8f48e8efa122b67a7
Detections\Sample\AADHybridHealthADFSServiceDelete.json,40020278f55d660275f21b3aed5af70a3769d13f
Parsers\Sample\ProcessEventMicrosoftWindowsEventCreate.json,bd5d7f3a91bfa2addd02b4490d3a7e5833e398d6
Parsers\Sample\vimAuthenticationMicrosoftMD4IoT.json,a8084fd671ec356eea85d5abe8ec8f36969f14dc
Hunting\Sample\StorageAlertCorrelationwithCommonSecurityLogsandAuditLogs.json,90e4980b51fc8a3d80292ba81b61f497d514d89b
Hunting\Sample\SQL-UserRemovedFromSecurityAdmin.json,2d719f7b2062886d677c9f156149bd64925887d4
Detections\Sample\imAuthSigninsMultipleCountries.json,1511d97bc484bd0b89bc08a7d8fe6aad4a19a48f
Workbooks\Sample\AzureSentinelSecurityAlerts_ARM.json,a3ecb59ff8e502f4d02fb7aea2eda59fa81bfd0b
Detections\Sample\CiscoUmbrellaURIContainsIPAddress.json,39d70b07c29db2cd7b691f3cb29591768953118d
Hunting\Sample\enumeration_user_and_group.json,68333ee00d50ee50a7ee2612138be1d573326018
Hunting\Sample\DNS_WannaCry.json,894719d9089ee791abddfefa5f6824c62a313387
Hunting\Sample\MFAUserBlocked.json,b52b85823465ba920770a7ef07c360216b52a5d9
Detections\Sample\NOBELIUM_SuspiciousRundll32Exec.json,1ea393b6619c07bfb9a0d4a93f77e3e8d7bbdb91
Parsers\Sample\ASimAuthenticationAADNonInteractive.json,f235e2e6310497eda0e45bb6b61145b73fbd1616
Detections\Sample\DEV-0322_SolarWinds_Serv-U_IOC.json,cfe41e403e9336c06bac7ab6866c29b6ca64be49
Workbooks\Sample\TrendMicroDeepSecurityAttackActivity_ARM.json,3af59a0e00935c448b6322cf5ac9faa445d444c4
Detections\Sample\IPEntity_AppServiceHTTPLogs.json,5b5e20cc9f510f10c3cbdda669446aa60fe3b5b6
Hunting\Sample\inProcess_SignedBinaryProxyExecutionRundll32.json,36c4cabdecdc7420adf3be1fdbc6ce4237297153
Detections\Sample\ssh_potentialBruteForce.json,24431ccc53c2b035bdd613767df73c204f39d8cf
Hunting\Sample\AzureSentinelConnectors_AdministrativeOperations.json,5a3c23c913356bda3b49235dcd56d67f1bc92e98
Hunting\Sample\Anomalous Login to Devices.json,299901079fbb3279c5f032a2889d218eee5108c5
Workbooks\Sample\AzureInformationProtection_ARM.json,4e75961aa6ea19ca563ed14ec5a8330f264fd385
Detections\Sample\HAFNIUMNewUMServiceChildProcess.json,e95ae7f5ce92242073164dc0014921106fdadffb
Hunting\Sample\AlertsWithFile.json,09c6d7cf600c3d4f8e566af4e47110d26409f7eb
Parsers\Sample\vimDnsMicrosoftNXlog.json,1b6cf95da5e6e00fc8ab77871bfb2766b4106f0e
Hunting\Sample\Guest users access enabled.json,a2476ed5dab1e1a8907c4aa3614f5e697c7e074c
Detections\Sample\AVScan_Failure.json,95665d2f803fa325d96fd2745423ec841a420498
Hunting\Sample\SQL-UserRoleChanged.json,eb26f66efaae7b4feaf4f58041b5f3e4db560f0f
Parsers\Sample\RegistryEventMicrosoftSysmon.json,5b42cf86d3a7328a198bb683ee20481946d5c01c
Hunting\Sample\WebShellActivity.json,6f33926809b5eff93ffed4a91573e99360b82060
Hunting\Sample\signinBurstFromMultipleLocations.json,b23d7022e4a9ccb1e57fc3dd1017e82edb483daf
Detections\Sample\Office_MailForwarding.json,e05098989fdaede2b14a3b3e5c32925a11a54e62
Detections\Sample\AWS_ChangeToVPC.json,34b6131eebd51cc28b26eb793e1451a04796c4e7
Detections\Sample\NewResourceGroupsDeployedTo.json,036ba5d202a6c13c9fb27e584fac0463b1fa6da4
Parsers\Sample\FileEventM365D.json,d96197dde29cdd18cd9f0d28e25bbe92a02fb5ed
Workbooks\Sample\InvestigationInsights_ARM.json,e64b5908b9666fa3a5b8887c762ee1b4729319e9
Parsers\Sample\NetworkSessionGeneric.json,0edc7ec94e2bd97649d67d310c74d01cff31cd34
Parsers\Sample\ProcessEventMicrosoftSecurityEventsTerminate.json,941e11b026f8d1b782ec4d827c3121fc9dbb034e
Hunting\Sample\DNS_HighReverseDNSCount.json,0d2837996ca383f59497a2a704449099179c16db
Detections\Sample\CiscoUmbrellaConnectionNon-CorporatePrivateNetwork.json,fd0e90f3b616f5b653a2640eabae7da095dc0cd7
Parsers\Sample\vimAuthenticationEmpty.json,95efa41807583d258a2a845f21e6574786ed031b
Hunting\Sample\Least_Common_Process_With_Depth.json,476cc1469b3ebcb31ac441349bece3fcf779b7e0
Detections\Sample\CognniMediumRiskLegalIncidents.json,abc7cb22f5a4f20bbee3613b8d13059f1d379eb1
Workbooks\Sample\Perimeter81OverviewWorkbook_ARM.json,2ed3743cb440dbd2de572b363bc9a6b2aa9ff71e
Hunting\Sample\Signins-From-VPS-Providers.json,63101129921a0ed21d8f35da1a7ceb007fa605fa
Workbooks\Sample\Cisco_ARM.json,45071bbf3bbb765365ef2eefd4c704be992fb8c3
Detections\Sample\CiscoUmbrellaConnectionToUnpopularWebsiteDetected.json,016b4db9ce2c7ee46e64f0201aaeb10713dc3e33
Detections\Sample\SUNSPOTLogFile.json,13da4deb306f0c7aa981c4b14eece62747668e61
Workbooks\Sample\IllusiveASM_ARM.json,1dbf9f5c0c9b3bb06da6e44afb3ef75a477b44a7
Hunting\Sample\WebShellFileAlertEnrich.json,0fa0739f8fafbfdbd8dc18d96fb03e3df29e7a46
Detections\Sample\imProcess_NOBELIUM_SuspiciousRundll32Exec.json,f8b30c305f298fa8f6b9568846cd43d1937454ac
Detections\Sample\HAFNIUMUmServiceSuspiciousFile.json,084278588db8c94f052ea973b53ada346aa8410a
Detections\Sample\ProofpointPODMultipleLargeEmailsToSameRecipient.json,0c6f29f2925fe324abfe30cd1eda0c3268c0f479
Detections\Sample\imDNS_Miners.json,187511b30bfdcad1f3fabe0703385b06d89aa64d
Detections\Sample\Granting_Permissions_To_Account_detection.json,985eceae998129bd93465c85411214a4fa83e330
Detections\Sample\base64_encoded_pefile.json,c39f509980a3299b90d6d08b01d8640a7cb9e739
Workbooks\Sample\WorkspaceUsage_ARM.json,eb1aaa8c24745ff438c877b0ae77d5f69d0627c8
Workbooks\Sample\IncidentOverview_ARM.json,5d0b4685ae7b61ecef82406a59acf2586978c628
Hunting\Sample\ADONewReleaseApprover.json,2ce21538c1923d37c3e369cbe54c4cead7b317f5
Detections\Sample\BulkChangestoPrivilegedAccountPermissions.json,a26252bbfb3174a3ffbbbb68cc0f6f3d40786b13
Hunting\Sample\Common_Deployed_Resources.json,5c954ec00f4687d6b0bfbeadc7ae9765e28574b3
Detections\Sample\TimeSeriesAnomaly-MultiVendor_DataExfiltration.json,20c64cefd6684cc1b7ca20d4617e9a0211173180
Detections\Sample\CiscoUmbrellaEmptyUserAgentDetected.json,64c941731a192b36d4256a7ea6ad0b474db8e267
Detections\Sample\CognniHighRiskFinancialIncidents.json,a8d9039115852b819843576312cea8fdddd7c4d5
Detections\Sample\ProofpointPODBinaryInAttachment.json,1208c9296753cb8b9a4a02655a9aa16d389e0253
Hunting\Sample\ADOReleasePipelineCreated.json,1a7c7ea82710ad6306ecdb1222d2390c402a9f02
Detections\Sample\imDns_HighNXDomainCount_detection.json,a391800153bb7991883e535503fbd38a35a4f6e1
Detections\Sample\imDNS_TorProxies.json,a96a65082b863c44660f4ed88900f8e05a3b3d3b
Detections\Sample\KeyVaultSensitiveOperations.json,0f7c9bcac57939024cd670ee3502996c52056409
Hunting\Sample\AnomolousUserAccessingOtherUsersMailbox.json,7f7de05e0e330a5b56eb1d301f3c489c369f6077
Detections\Sample\SuspiciousOAuthApp_OfflineAccess.json,cd6b243b7c8f2099ac31888354a316df182bb62c
Hunting\Sample\AWSBucketAPILogs-SuspiciousDataAccessToS3BucketsfromUnknownIP.json,4c5c2e1ff497241112d3297654608feb91e482e7
Workbooks\Sample\WebApplicationFirewallOverview_ARM.json,3d8809007cc4498e26554c113061840eced44fda
Detections\Sample\NOBELIUM_DomainIOCsMarch2021.json,cb4a66ea3eca6ac5859c2cc03330bc0985b0fda4
Hunting\Sample\CustomUserList_FailedLogons.json,ebe1148cc13c0940065fd2263550a55a012d9201
Detections\Sample\imProcess_base64_encoded_pefile.json,ac6a6c66c43894f6694929f96d3cd6492817bbd1
Detections\Sample\ADFSRemoteHTTPNetworkConnection.json,ab49b7e3d57c39fc5fe2f57de27d988830cbf0f9
Parsers\Sample\ASimDnsAzureFirewall.json,314cdde8e3ee72b34cc177d37c0311f40069a9f5
Hunting\Sample\SQLAlertCorrelationwithCommonSecurityLogsandAuditLogs.json,c1a8f28ce7210f2fced152dbe4ed746a2c5bc7d6
Workbooks\Sample\AzDDoSStandardWorkbook_ARM.json,1d337bfd3525feb0569d92ee27f0021e36d99829
Hunting\Sample\SuspectedMailBoxExportHostonOWA.json,87e61469d0a8a1f596bfd5e9475c6a42aa00023e
Parsers\Sample\RegistryEventEmpty.json,c02d5a5d6d340fd4e3ffd5650014e44e5e141e84
Parsers\Sample\ASimAuthenticationMicrosoftMD4IoT.json,497ae288eba87be2547ab8bfb7a41979de1bef59
Workbooks\Sample\SentinelCentral_ARM.json,f51d78ac83bbbf436b0181384fe14044af518ec9
Parsers\Sample\ASimAuthenticationAADServicePrincipalSignInLogs.json,aa56847347d0294a0d7c2c1996741e9373dc7aa5
Hunting\Sample\AppRequiredResourceAccessUpdate.json,dc9c24fe1079cf5af726b6bb5cab089f35a0cc86
Detections\Sample\CognniMediumRiskGovernanceIncidents.json,805e453656332fc68272c1c4fa77cb2f129570f1
Hunting\Sample\SQL-New_UserCreated.json,5795ba8041aa3f0420166affc69112309aa695fc
Detections\Sample\NewHighSeverityVulnDetectedAcrossMulitpleHosts.json,0b7d18ffed9ad09744ce08222c2a3148af6ae104
Parsers\Sample\ASimDnszScalerZIA.json,485aa7fa20d2124666dac87be6d2aed2528fa23d
Workbooks\Sample\AlsidIoE_ARM.json,4bba62bbac7a34fee2514e96b7ff2ec580f6bb00
Workbooks\Sample\AIA-Darktrace_ARM.json,6299052f7d20cf997d9b9487d608ec7581ae5e34
Detections\Sample\Supernovawebshell.json,5634a810a91bf3a10ecdfcfc1c84aba4abc67e0c
Hunting\Sample\AzDOPrPolicyBypassers.json,d76ff555f80c5f79db29bce32be771aac441ea45
Detections\Sample\Create Incident for XDR Alerts (Medium & Low).json,ccaa590a46501054d0abf02fd0d426fcf40a94b3
Hunting\Sample\UserReturningMoreDataThanDailyAverage.json,399065a70c0d01dcc824868670469935ed210b83
Detections\Sample\GalliumIOCs.json,ab9bab3ee1dd47deaca1379667a368aabc1433b7
Detections\Sample\SharePoint_Downloads_byNewIP.json,ce50265c199d5b50e74e57c117f353b73fdf44af
Detections\Sample\EmailEntity_OfficeActivity.json,de2753df9d2210dae4ffe418529de4fd2688d5ff
Hunting\Sample\ADOBuildCheckDeleted.json,7aed4a68c8139020ba83e2e90437f8ef46e26bc9
Detections\Sample\AADHealthSvcAgentRegKeyAccess.json,1158e67f9af1fbd39bd1ff0680c51965b0f3acdb
Workbooks\Sample\SquadraTechnologiesSecRMM_ARM.json,10635ccfc04afa03236f88cd1b11e66c93fc3d2d
Parsers\Sample\ASimAuthentication.json,553f3089ea7f93634fb679db4c4fb0d9460366fd
Hunting\Sample\DormantUserUpdateMFAandLogsIn.json,865df4c457b86b2bb147c92a19ad3492a7db681a
Detections\Sample\CognniHighRiskBusinessIncidents.json,18ef57ff57c695c515d8e06b8a6370740c1b9b21
Workbooks\Sample\esetSMCWorkbook_ARM.json,ec05a579a3f31f5b197564ecbf5818a755eadfd6
Detections\Sample\EmailAccessviaActiveSync.json,c5cddb20695c72885756a6fef733612cc369ebf7
Detections\Sample\AADHostLoginCorrelation.json,1e37bdff7a59ab3952f0e20d3b218cfe98a165b7
Detections\Sample\Dev-0228FilePathHashesNovember2021.json,589e92af43ba478e4163423c36034cfa33ed6c1d
Detections\Sample\HighNumberofVulnDetectedV2.json,15a240e8badd51e85995c171e739a65c453a15b6
Detections\Sample\IPentity_SigninLogs.json,ebcb953e718227c8221c3d597f5b5d32cfe9b835
Hunting\Sample\disabled_account_squid_usage.json,e7c412d00ab539c9bc3b4dacf41db32d6f004f22
Hunting\Sample\Project visibility changed to public.json,50a6db18de4bb02dec680f02db5f690a9b971900
Detections\Sample\FileHashEntity_CommonSecurityLog.json,cbcead5e2cf34766ca8b3a1be665fb56e31b5504
Detections\Sample\Create Incident for XDR Alerts (Critical & High).json,ddbb6b58b1ee78feddafe925341bc4e628ba7fe8
Parsers\Sample\ASimAuthenticationAADManagedIdentity.json,3f9cd138778c161e1633175a006e3fd0f9c50a0e
Workbooks\Sample\ForcepointCASB_ARM.json,0fa3b4a78354a7cadf95feef00ccb93019573422
Parsers\Sample\ASimAuthenticationMicrosoftWindowsEvent.json,d55eb964e14f4794d1305901b6496dbc19460932
Hunting\Sample\new_sharepoint_downloads_by_UserAgent.json,7c1c95e78dd4ced74c780622ca8ab5a1c2e59d51
Workbooks\Sample\WorkspaceAuditing_ARM.json,afde90e6257a67cfadcc4885e9d6c584c53e911a
Detections\Sample\AzDOPatSessionMisuse.json,e4629aaf70bc4a31cf9a6096075320eb0b8a2b1c
Detections\Sample\URLEntity_SecurityAlerts.json,047dcc7bae72333da85c8a29a7a65de5fd61b1a2
Workbooks\Sample\PaloAltoOverview_ARM.json,5feb30d7cd90839c13d88fa95fd631b8ee4f86ef
Hunting\Sample\AnalyticsRulesAdministrativeOperations.json,2b3845e1b777b23d4a583cd44e64564cf9c7cae0
Hunting\Sample\Anomalous Resource Access.json,e01546393716e49ab7e719ed6433a021bd6c8a50
Hunting\Sample\AzureVirtualNetworkSubnets_AdministrativeOperationset.json,b88a30bb8794aac80df53d7224ca535ae0a8bb75
Detections\Sample\IridiumIOCs.json,2aa6daef47112dfcf5e36bfc13f816cc3670067b
Workbooks\Sample\ADXvsLA_ARM.json,e393bfb0af13fc9253e435936f6740f7a96183bc
Workbooks\Sample\SharePointAndOneDrive_ARM.json,2701b38856adaef3e18be067ec53e31928a5c113
Workbooks\Sample\IoTAssetDiscovery_ARM.json,4c139ade2816e6701c4527296eb3f9d94b6afc15
Detections\Sample\PasswordIssues.json,c5bd4acc119a024d3475fd6d6609d8250c75f4e6
Hunting\Sample\User Logons By Logon Type.json,59b29f0e78b17a48ab300cb5488f99574b410ad4
Detections\Sample\IPEntity_WireData.json,8bad29ca93ae442d1e67b5172008a800db3b7303
Detections\Sample\KeyvaultMassSecretRetrieval.json,9fa5f66906f93ca408feb0c27d828aed5e4301f6
Detections\Sample\UnusualUAPowershell.json,0923082c623f7a011b5a7cf3a95c8626023b88ad
Hunting\Sample\ProofpointPODRecipientsLargeNumberOfCorruptedEmails.json,96a7e7dfbbbff44dbd594ec89a8384e6e30eb3f6
Detections\Sample\CiscoUmbrellaRareUserAgentDetected.json,2f326ea527ed5397cc48f8b1051b300808d0895f
Detections\Sample\FileHashEntity_Covid19_CommonSecurityLog.json,feb9749e264719563c16a9dfb15311796ffb98f9
Detections\Sample\NewHighSeverityVulnDetectedAcrossMulitpleHostsV2.json,1bcdfc3fb3b9405f43aa245fca57b814803e3c86
Detections\Sample\UnusualUAHackTool.json,01bbc8053cc77b8a9bb38d6f90bceb59625785cf
Hunting\Sample\HostExportingMailboxAndRemovingExport.json,c89ec3300fa796eb69218489993f03b42e2f23cd
Workbooks\Sample\IllusiveADS_ARM.json,2348082f2dbaedf41728212c6aa82c0d7c481b37
Workbooks\Sample\SymantecProxySG_ARM.json,fdf92e8abc92f453df0ff0638af5861af4d6e7df
Hunting\Sample\CryptoCurrencyMiners.json,cc35736a39902c6bdb34c4dac0287627a0536bb1
Hunting\Sample\Anomalous Geo Location Logon.json,968b60b7addf556be6b2a128ed49d053069325cc
Detections\Sample\UserCreatedAddedToBuiltinAdmins_1d.json,46568c2bee155b51dfd169bf6e4637f13eaf0deb
Detections\Sample\DomainEntity_SecurityAlert.json,f8f4519e6e167807b0dbfbaa5fa430774531bf2a
Detections\Sample\NewPAPCAPCASaddedtoADO.json,df1ee4f676aa8308c74755a8d2d4351949509b0a
Hunting\Sample\RareAuditActivityByUser.json,cb6aef6fa2a8f6a58a63bc70268f289dee2bf35e
Detections\Sample\CognniMediumRiskBusinessIncidents.json,6f0b350d5dce68e9cd3f5f6b453a3d259533a126
Hunting\Sample\ExchangePowerShellSnapin.json,cd44d176c7469b0807ce4698a78ae7bfeca0e019
Workbooks\Sample\CyberArkEPV_ARM.json,ac044f4db0b697503401272b4e1ed7a4ee6d5dcb
Parsers\Sample\ASimAuthenticationAADSigninLogs.json,1bd1594bbdc9277b14d8a4bab5bff47a518e5d4e
Detections\Sample\CiscoUmbrellaRequestAllowedHarmfulMaliciousURICategory.json,50a9011bfb1ff69980c732c5470eed307623d827
Workbooks\Sample\AzureNetworkWatcher_ARM.json,2beb51e279e38a22f4d81be3c03fae50df579ce5
Detections\Sample\UserAssignedPrivilegedRole.json,b2379531a633d00ccafbe552251729ce4d0d9e81
Workbooks\Sample\WebApplicationFirewallWAFTypeEvents_ARM.json,d705360e44cfca5421837068e11827236af6ece0
Detections\Sample\WSLMalwareCorrelation.json,d7917b52e271d7046b8288bd44926c767cbd9e28
Hunting\Sample\ProofpointPODSuspiciousFileTypesInAttachments.json,f91a93a6b8d23f1fa50655369a62008918716414
Workbooks\Sample\InsecureProtocols_ARM.json,1e8b2efb8a34078da90a4c2e264bba3007874619
Hunting\Sample\RareProcessPath.json,20db485f613b26cd71aa83948e4ab7f3c6f18094
Detections\Sample\GainCodeExecutionADFSViaSMB.json,3f2c35104eb32bfa3253271d11f277100cdd167a
Detections\Sample\Nobelium_FoggyWeb.json,38868024c19b91bcee0c8ef6dd6d63041b18fa9d
Hunting\Sample\Creating_Anomalous_Number_Of_Resources.json,6e17bc5abf12bf3166ffbdfc4eaca7fab358b9e1
Parsers\Sample\NetworkSessionPaloAltoPanOS.json,377e5a951e4ad404660a14916eaef9bf56c62e51
Workbooks\Sample\AmazonWebServicesNetworkActivities_ARM.json,8e8d75869aa9aaf9877120998be8de0fe28e179a
Hunting\Sample\Certutil-LOLBins.json,6e696b0d470fe9fd5ba48b157d4c39442feef97e
Detections\Sample\ProxyShellPwn2Own.json,e4e91272f76d6dae74da80726a8f956c7aac1f1c
Hunting\Sample\FailedSigninsWithAuditDetails.json,dee2331d56883e9229f1cb76d845f5e9a994636d
Detections\Sample\AWS_CredentialHijack.json,513c10550a89fd399c9d4f4a614c8959138d1a39
Hunting\Sample\CrossWorkspaceQueryAnomolies.json,70f9586a63aea16a55cd3cbda6251c2281b803a1
Hunting\Sample\ProofpointPODSendersLargeNumberOfCorruptedEmails.json,53dc847152f3954f732ce8d925e3123f891a3f47
Workbooks\Sample\AzureActivity_ARM.json,18d6cd862b786a2d3d6b2f87e92c6eba3266b0ea
Workbooks\Sample\Barracuda_ARM.json,dfc7b3ed3ecf3fe7a840f0114b2929d493ded1f2
Detections\Sample\ZincJan272021IOCs.json,c660eb3a8b0699b3d6581c41cea5d80c709a8e25
Detections\Sample\DisabledAccountSigninsAcrossManyApplications.json,beab3f82fd20c531a058bc6f0270f1f58d05e98c
Workbooks\Sample\LinuxMachines_ARM.json,b9d7a2401f8ca2f2b9dfcbacd8e97da28661f41b
Detections\Sample\eset-threats.json,9bf45896c6cc713d10bdc22fd235e29d3fe8bf24
Detections\Sample\IndicatorsOfExposures.json,ee4f303dc13e85c71ee602acd3f34c23fd5ae006
Workbooks\Sample\OneIdentity_ARM.json,7bff6a2738b8a6096d8196d47ea314f06ae82b18
Detections\Sample\GitHub Activities from Infrequent Country.json,f3d9ff9829f707e0a2e57816198f57bbfc60f5bc
Hunting\Sample\RareUserAgentStrings.json,4d5af9963279b3e3da47a4ebe9fa9f3b2c2b7c47
Workbooks\Sample\UnifiSGNetflow_ARM.json,37a9a05eedbbbfb45f9c805d4d753ab3b12b45e7
Detections\Sample\AWS_LoadBalancerSecGroupChange.json,2d482046061e9d5d6be98b07c0867eea11005f6d
Hunting\Sample\MultipleLargeQueriesByUser.json,c426e43331e4920f2db29579b0703493b848db67
Parsers\Sample\FileEventLinuxSysmonFileDeleted.json,5b7af7b7884ebb3522609eb329908eb0397eb082
Detections\Sample\TrustMonitorEvent.json,87d48dd936523382c0521b51c0bacbc0b8d0fed9
Detections\Sample\AccountCreatedandDeletedinShortTimeframe.json,bc51d2dd4f16f5ed6ec823b7c31690655179b97b
Parsers\Sample\FileEventGeneric.json,31e263e74001a16fc5c04332a4c5b017699f50d6
Parsers\Sample\DnsEmpty.json,d7b840db0c2cfb9ee8ec84748907a257e78b1289
Workbooks\Sample\AzureSentinelCost_ARM.json,09bfb00332a7333055e230413dd1dcdeaabbec62
Hunting\Sample\Granting_Permissions_to_Account.json,e9c79d23d30f6fc0868030ec34958c361f2bac3d
Parsers\Sample\vimNetworkSessionMicrosoftMD4IoT.json,9ae67037a5c3aec42a58fce68a0672e7d7bcfb7b
Hunting\Sample\RareProcess_ForLxHost.json,839c9bb84921976dc70f7c208f83bb67cf039821
Workbooks\Sample\CheckPoint_ARM.json,43a6872a2365d6afb5e67f59055e6eabffc96377
Hunting\Sample\squid_malformed_requests.json,4de915a67a8d194bb29bdb19a61ace384bcea10a
Parsers\Sample\imNetworkSession.json,f6999177751264c4115c70e3baaf9fb919351189
Workbooks\Sample\SymantecVIP_ARM.json,2105af2ca2d2735f94dd092ccc1b3d5df0b5d97b
Hunting\Sample\AzureStorageMassDeletion.json,8ce5038bf45d318920df5203d452dc3e485da69a
Hunting\Sample\Anomalous Sign-in Activity.json,494e79b8d7f85bf6e4b3bdd75736996dd0cf7b9f
Hunting\Sample\TrackingPasswordChanges.json,a26cfa9a36673b8aa9611d291b6527e06c272017
Hunting\Sample\imProcess_cscript_summary.json,72f2ae42ab72cdeb68347fe9ff6b982295d0724f
Detections\Sample\BypassCondAccessRule.json,23af46ad80ce9c067635788350650fb61028227b
Detections\Sample\AuthenticationMethodsChangedforPrivilegedAccount.json,e156bb12d98aed88ba2804b4bfadc0b0abe42ee7
Hunting\Sample\AWSBucketAPILogs-S3BucketDataTransferTimeSeriesAnomaly.json,78d073672ca115faa2b7b009d63059dcea912475
Hunting\Sample\AWS_PrivilegedRoleAttachedToInstance.json,d31edb6b12ca77b9e834a260cf3c72f30ec005a9
Workbooks\Sample\ProofPointThreatDashboard_ARM.json,b23a36efd311d33bee9700d582642f04aa1d52d8
Detections\Sample\AdditionalFilesUploadedByActor.json,a2fe4f27eca163d6d4b8bdf0153bed5e44fd8c67
Detections\Sample\PotentialBuildProcessCompromise.json,52eda8d822192b7ca9b13fc397da422d443ef120
Hunting\Sample\Repository Permission Switched to Public.json,d89312e7dd78b5fdcaf456faa7c00e1429a839e0
Detections\Sample\AADHealthMonAgentRegKeyAccess.json,53fef77819592134b8acc4b349a4d649c9d0e477
Detections\Sample\AzDOAdminGroupAdditions.json,f4d3c6665786682eabaff17c7b62c8358a366e13
Hunting\Sample\ExternalUserFromNewOrgAddedToTeams.json,a6ad0579804612995d76d8a315ee96f157cb1768
Detections\Sample\gte_6_FailedLogons_10m.json,8c5d14d54c25166c6c4a8ed40bb9843ebf1ac0b2
Playbooks\CarbonBlack\Playbooks\CarbonBlack-DeviceEnrichment\azuredeploy.json,013faea74149471202d36a16cf5a538d2efc7aa3
Detections\Sample\MalformedUserAgents.json,02072f579b66364db92701416e7b6a8f97cc3183
Playbooks\PaloAlto-PAN-OS\Playbooks\PaloAlto-PAN-OS-BlockIP\azuredeploy.json,0ad166bb542e1eae4d8051012b194e3d86a29d06
Detections\Sample\ADOPATUsedWithBrowser.json,ce049de9f407e9a254914892560f7d03967a580c
Hunting\Sample\ProofpointPODRecipientsHighNumberDiscardReject.json,4c0fba70670b81877b347fa4558eecf5943dea2b
Parsers\Sample\NetworkSessionMicrosoft365Defender.json,da1eff96f34c10a52599e4715f4225674e7a5c7f
Detections\Sample\EmailEntity_AzureActivity.json,6219b1a49cf92268b55b584248cb2ac095b4379e
Detections\Sample\EmailEntity_SigninLogs.json,4ebbc23490cd9ae0db6395ac0422a409321383ae
Detections\Sample\ProofpointPODEmailSenderInTIList.json,c52171f32104189519d505da18bbc8fe150bbbe5
Hunting\Sample\DisabledAccountSigninAttempts.json,06032be3fcd1bdc61a20cd8f6b5862f8c640b9d9
Detections\Sample\CognniHighRiskHRIncidents.json,1a85cb3a3ce0654e342f38d9698144eb4bae5bf2
Workbooks\Sample\pfsense_ARM.json,c10ea4109f34cfa55d001e598b074c1568523c39
Hunting\Sample\WindowsReservedFileNamesOnOfficeFileServices.json,e679002cceb3907db2ad21b8d0325b0212907154
Detections\Sample\ClientDeniedAccess.json,4823b358ee43f439b679ac2f6594632f179242c5
Hunting\Sample\AzureStorageFileCreatedQuicklyDeleted.json,4cf6499b394e0a7e3d1aec911190762464e69b19
